,_id,amenities
33547,17865057,Wifi
33548,17865057,Air conditioning
33549,17865057,Wheelchair accessible
33550,17865057,Paid parking off premises
33551,17865057,Doorman
33552,17865057,Elevator
33553,17865057,Carbon monoxide detector
33554,17865057,Essentials
33555,17865057,Shampoo
33556,17865057,Hangers
33557,17865057,Iron
33558,17865057,Laptop friendly workspace
33559,17865057,translation missing: en.hosting_amenity_49
33560,17865057,translation missing: en.hosting_amenity_50
33561,17865057,Self check-in
33562,17865057,Building staff
33563,17865057,Hot water
33564,17865057,Bed linens
33565,17865057,Extra pillows and blankets
33566,17865057,Pocket wifi
33567,17865057,Microwave
33568,17865057,Coffee maker
33569,17865057,Refrigerator
33570,17865057,Dishes and silverware
33571,17865057,Cooking basics
33572,17865057,Long term stays allowed
33573,17865057,Wide hallway clearance
33574,17865057,Step-free access
33575,17865057,Wide doorway
33576,17865057,Flat path to front door
33577,17865057,Well-lit path to entrance
33578,17865057,Step-free access
33579,17865057,Wide doorway
33580,17865057,Wide clearance to bed
33581,17865057,Accessible-height bed
33582,17865057,Step-free access
33583,17865057,Accessible-height toilet
33584,17865057,Step-free access
33585,17865057,Wide entryway
33586,17774890,Wifi
33587,17774890,Kitchen
33588,17774890,Breakfast
33589,17774890,Heating
33590,17774890,Family/kid friendly
33591,17774890,Smoke detector
33592,17774890,Carbon monoxide detector
33593,17774890,First aid kit
33594,17774890,Essentials
33595,17774890,Lock on bedroom door
33596,17774890,Hangers
33597,17774890,Iron
33598,17774890,Laptop friendly workspace
33599,17774890,Hot water
33600,17774890,Bed linens
33601,17774890,Extra pillows and blankets
33602,17774890,Other
33603,17528752,TV
33604,17528752,Cable TV
33605,17528752,Air conditioning
33606,17528752,Kitchen
33607,17528752,Elevator
33608,17528752,Fire extinguisher
33609,17528752,Essentials
33610,17528752,Iron
33611,17528752,Laptop friendly workspace
33612,17528752,translation missing: en.hosting_amenity_49
33613,17528752,translation missing: en.hosting_amenity_50
33614,17528752,Pocket wifi
33615,17573151,TV
33616,17573151,Wifi
33617,17573151,Kitchen
33618,17573151,Heating
33619,17573151,Family/kid friendly
33620,17573151,Washer
33621,17573151,Smoke detector
33622,17573151,Fire extinguisher
33623,17573151,Essentials
33624,17573151,Shampoo
33625,17573151,Lock on bedroom door
33626,17573151,Hangers
33627,17573151,Hair dryer
33628,17573151,Iron
33629,17573151,Private entrance
33630,17573977,Wifi
33631,17573977,Air conditioning
33632,17573977,Smoking allowed
33633,17573977,Heating
33634,17573977,Essentials
33635,17573977,Shampoo
33636,17573977,Hangers
33637,17573977,Hair dryer
33638,17573977,Iron
33639,17573977,Laptop friendly workspace
33640,17573977,translation missing: en.hosting_amenity_49
33641,17573977,translation missing: en.hosting_amenity_50
33642,17573977,Hot water
33643,17573977,Bed linens
33644,17573977,Extra pillows and blankets
33645,17573977,Pocket wifi
33646,17573977,Coffee maker
33647,17573977,Refrigerator
33648,17573977,Dishes and silverware
33649,17573977,Cooking basics
33650,17573977,Luggage dropoff allowed
33651,17573977,Long term stays allowed
33652,17573977,Host greets you
33653,17573977,Paid parking on premises
33654,1760846,TV
33655,1760846,Cable TV
33656,1760846,Internet
33657,1760846,Wifi
33658,1760846,Air conditioning
33659,1760846,Kitchen
33660,1760846,Pets allowed
33661,1760846,Doorman
33662,1760846,Elevator
33663,1760846,Buzzer/wireless intercom
33664,1760846,Essentials
33665,1760846,24-hour check-in
33666,1760846,Hangers
33667,1760846,Hair dryer
33668,1760846,Iron
33669,1760846,Laptop friendly workspace
33670,1760846,translation missing: en.hosting_amenity_49
33671,1760846,translation missing: en.hosting_amenity_50
33672,1760846,Hot water
33673,1760846,Luggage dropoff allowed
33674,1760846,Long term stays allowed
33675,1760846,Host greets you
33676,17690322,TV
33677,17690322,Wifi
33678,17690322,Kitchen
33679,17690322,Smoking allowed
33680,17690322,Elevator
33681,17690322,Heating
33682,17690322,Family/kid friendly
33683,17690322,Dryer
33684,17690322,Essentials
33685,17690322,Shampoo
33686,17690322,Hangers
33687,17690322,Hair dryer
33688,17690322,Iron
33689,17690322,Laptop friendly workspace
33690,17734215,TV
33691,17734215,Wifi
33692,17734215,Kitchen
33693,17734215,Family/kid friendly
33694,17734215,Washer
33695,17734215,First aid kit
33696,17734215,Essentials
33697,17734215,Lock on bedroom door
33698,17734215,Hair dryer
33699,17734215,Iron
33700,17734215,Laptop friendly workspace
33701,17734215,Hot water
33702,17734215,Bed linens
33703,17734215,Extra pillows and blankets
33704,17756520,TV
33705,17756520,Kitchen
33706,17756520,Free parking on premises
33707,17756520,Pets allowed
33708,17756520,Elevator
33709,17756520,Washer
33710,17756520,Laptop friendly workspace
33711,17493061,TV
33712,17493061,Wifi
33713,17493061,Air conditioning
33714,17493061,Kitchen
33715,17493061,Elevator
33716,17493061,Heating
33717,17493061,Family/kid friendly
33718,17493061,Washer
33719,17493061,Essentials
33720,17493061,Hair dryer
33721,17493061,Iron
33722,17613188,TV
33723,17613188,Wifi
33724,17613188,Pool
33725,17613188,Kitchen
33726,17613188,Smoking allowed
33727,17613188,Elevator
33728,17613188,Free street parking
33729,17613188,Washer
33730,17613188,Dryer
33731,17613188,Smoke detector
33732,17613188,Essentials
33733,17613188,Hangers
33734,17613188,Iron
33735,17613188,Laptop friendly workspace
33736,17613188,translation missing: en.hosting_amenity_49
33737,17613188,translation missing: en.hosting_amenity_50
33738,17613188,Private living room
33739,17613188,Hot water
33740,17613188,Bed linens
33741,17613188,Extra pillows and blankets
33742,17613188,Ethernet connection
33743,17613188,Microwave
33744,17613188,Refrigerator
33745,17613188,Dishwasher
33746,17613188,Dishes and silverware
33747,17613188,Cooking basics
33748,17613188,Oven
33749,17613188,Stove
33750,17613188,BBQ grill
33751,17613188,Patio or balcony
33752,17613188,Cleaning before checkout
33753,17613188,Wide hallway clearance
33754,17613188,Wide doorway
33755,17613188,Flat path to front door
33756,17613188,Step-free access
33757,17613188,Wide doorway
33758,17613188,Wide clearance to bed
33759,17613188,Step-free access
33760,17613188,Other
33761,17618903,TV
33762,17618903,Wifi
33763,17618903,Air conditioning
33764,17618903,Kitchen
33765,17618903,Elevator
33766,17618903,Heating
33767,17618903,Family/kid friendly
33768,17618903,Washer
33769,17618903,Dryer
33770,17618903,Smoke detector
33771,17618903,Carbon monoxide detector
33772,17618903,First aid kit
33773,17618903,Safety card
33774,17618903,Essentials
33775,17618903,Hangers
33776,17618903,Laptop friendly workspace
33777,17618903,translation missing: en.hosting_amenity_50
33778,17639835,TV
33779,17639835,Cable TV
33780,17639835,Wifi
33781,17639835,Pool
33782,17639835,Smoking allowed
33783,17639835,Breakfast
33784,17639835,Free street parking
33785,17639835,Washer
33786,17639835,Dryer
33787,17639835,Smoke detector
33788,17639835,First aid kit
33789,17639835,Fire extinguisher
33790,17639835,Essentials
33791,17639835,Shampoo
33792,17639835,Lock on bedroom door
33793,17639835,Hangers
33794,17639835,Hair dryer
33795,17639835,Iron
33796,17639835,Laptop friendly workspace
33797,17639835,translation missing: en.hosting_amenity_49
33798,17639835,translation missing: en.hosting_amenity_50
33799,17639835,Private living room
33800,17639835,Hot water
33801,17639835,Bed linens
33802,17639835,Extra pillows and blankets
33803,17639835,Ethernet connection
33804,17639835,Pocket wifi
33805,17639835,Microwave
33806,17639835,Coffee maker
33807,17639835,Refrigerator
33808,17639835,Patio or balcony
33809,17639835,Beach essentials
33810,17639835,Luggage dropoff allowed
33811,17639835,Long term stays allowed
33812,17639835,Wide hallway clearance
33813,17639835,Step-free access
33814,17639835,Wide doorway
33815,17639835,Flat path to front door
33816,17639835,Well-lit path to entrance
33817,17639835,Step-free access
33818,17639835,Wide doorway
33819,17639835,Wide clearance to bed
33820,17639835,Accessible-height bed
33821,17639835,Wide doorway
33822,17639835,Wide clearance to shower
33823,17639835,toilet
33824,17639835,Step-free access
33825,17639835,Wide entryway
33826,17639835,Host greets you
33827,17639835,Waterfront
33828,17639835,Beachfront
33829,17639835,Handheld shower head
33830,17795782,TV
33831,17795782,Kitchen
33832,17795782,Washer
33833,17795782,Dryer
33834,17795782,Essentials
33835,17795782,Hangers
33836,17795782,Iron
33837,17795782,translation missing: en.hosting_amenity_49
33838,17971704,TV
33839,17971704,Cable TV
33840,17971704,Internet
33841,17971704,Wifi
33842,17971704,Air conditioning
33843,17971704,Doorman
33844,17971704,Breakfast
33845,17971704,Buzzer/wireless intercom
33846,17971704,Heating
33847,17971704,Family/kid friendly
33848,17971704,Suitable for events
33849,17971704,Smoke detector
33850,17971704,First aid kit
33851,17971704,Fire extinguisher
33852,17971704,Essentials
33853,17971704,Shampoo
33854,17971704,Lock on bedroom door
33855,17971704,Hangers
33856,17971704,Hair dryer
33857,17971704,Iron
33858,17971704,Laptop friendly workspace
33859,17971704,Self check-in
33860,17971704,Building staff
33861,17971704,Private entrance
33862,17971704,Room-darkening shades
33863,17971704,Hot water
33864,17971704,Bed linens
33865,17971704,Extra pillows and blankets
33866,17971704,Refrigerator
33867,17971704,Garden or backyard
33868,17971704,Luggage dropoff allowed
33869,17971704,Long term stays allowed
33870,17997283,TV
33871,17997283,Wifi
33872,17997283,Kitchen
33873,17997283,Free parking on premises
33874,17997283,Breakfast
33875,17997283,Pets live on this property
33876,17997283,Smoke detector
33877,17997283,Carbon monoxide detector
33878,17997283,Essentials
33879,17997283,Lock on bedroom door
33880,17997283,Hangers
33881,17997283,translation missing: en.hosting_amenity_49
33882,17997283,translation missing: en.hosting_amenity_50
33883,17997283,Private entrance
33884,17496002,TV
33885,17496002,Cable TV
33886,17496002,Wifi
33887,17496002,Air conditioning
33888,17496002,Kitchen
33889,17496002,Heating
33890,17496002,Family/kid friendly
33891,17496002,Fire extinguisher
33892,17496002,Essentials
33893,17496002,Shampoo
33894,17496002,Hangers
33895,17496002,Hair dryer
33896,17496002,Iron
33897,17496002,Laptop friendly workspace
33898,17496002,Private entrance
33899,17471127,TV
33900,17471127,Wifi
33901,17471127,Air conditioning
33902,17471127,Kitchen
33903,17471127,Elevator
33904,17471127,Heating
33905,17471127,Washer
33906,17471127,Essentials
33907,17471127,Hair dryer
33908,17471127,Iron
33909,17797004,TV
33910,17797004,Kitchen
33911,17797004,Free parking on premises
33912,17797004,Breakfast
33913,17797004,Elevator
33914,17797004,Buzzer/wireless intercom
33915,17797004,Heating
33916,17797004,Washer
33917,17797004,Dryer
33918,17797004,Smoke detector
33919,17797004,Fire extinguisher
33920,17797004,Essentials
33921,17797004,Shampoo
33922,17797004,Hangers
33923,17797004,Hair dryer
33924,17797004,Iron
33925,17797004,Laptop friendly workspace
33926,17797004,translation missing: en.hosting_amenity_49
33927,17797004,translation missing: en.hosting_amenity_50
33928,17797004,Private entrance
33929,17797004,Hot water
33930,17797004,Bed linens
33931,17797004,Extra pillows and blankets
33932,17797004,Microwave
33933,17797004,Refrigerator
33934,17797004,Dishes and silverware
33935,17797004,Cooking basics
33936,17797004,Stove
33937,17797004,Patio or balcony
33938,17797004,Luggage dropoff allowed
33939,17797004,Long term stays allowed
33940,17797004,Host greets you
33941,17876882,Wifi
33942,17876882,Air conditioning
33943,17876882,Kitchen
33944,17876882,Heating
33945,17876882,Smoke detector
33946,17876882,Essentials
33947,17876882,Shampoo
33948,17876882,Lock on bedroom door
33949,17876882,Hangers
33950,17876882,translation missing: en.hosting_amenity_49
33951,17876882,translation missing: en.hosting_amenity_50
33952,17876882,Private living room
33953,17892346,TV
33954,17892346,Cable TV
33955,17892346,Wifi
33956,17892346,Kitchen
33957,17892346,Free street parking
33958,17892346,Heating
33959,17892346,Family/kid friendly
33960,17892346,Washer
33961,17892346,Dryer
33962,17892346,Smoke detector
33963,17892346,First aid kit
33964,17892346,Essentials
33965,17892346,Shampoo
33966,17892346,Hangers
33967,17892346,Hair dryer
33968,17892346,Iron
33969,17892346,Laptop friendly workspace
33970,17892346,translation missing: en.hosting_amenity_50
33971,17892346,Private entrance
33972,17892346,Hot water
33973,17892346,Bed linens
33974,17892346,Extra pillows and blankets
33975,17892346,Microwave
33976,17892346,Coffee maker
33977,17892346,Refrigerator
33978,17892346,Dishwasher
33979,17892346,Dishes and silverware
33980,17892346,Cooking basics
33981,17892346,Oven
33982,17892346,Stove
33983,17892346,Single level home
33984,17892346,BBQ grill
33985,17892346,Patio or balcony
33986,17892346,Long term stays allowed
33987,17892346,Host greets you
33988,1805685,Wifi
33989,1805685,Elevator
33990,1805685,Buzzer/wireless intercom
33991,1805685,Heating
33992,1805685,Essentials
33993,1805685,Shampoo
33994,1805685,Lock on bedroom door
33995,1805685,24-hour check-in
33996,1805685,Hangers
33997,1805685,Hair dryer
33998,1805685,Iron
33999,1805685,Laptop friendly workspace
34000,1805685,translation missing: en.hosting_amenity_49
34001,1805685,translation missing: en.hosting_amenity_50
34002,1805685,Hot water
34003,1805685,Bed linens
34004,1805685,Extra pillows and blankets
34005,1805685,Wide hallway clearance
34006,1805685,Host greets you
34007,17651165,Wifi
34008,17651165,Air conditioning
34009,17651165,Pool
34010,17651165,Kitchen
34011,17651165,Free street parking
34012,17651165,Heating
34013,17651165,Family/kid friendly
34014,17651165,Washer
34015,17651165,Dryer
34016,17651165,Smoke detector
34017,17651165,Essentials
34018,17651165,Lock on bedroom door
34019,17651165,Hangers
34020,17651165,Hair dryer
34021,17651165,Laptop friendly workspace
34022,17651165,translation missing: en.hosting_amenity_49
34023,17651165,translation missing: en.hosting_amenity_50
34024,17651165,Self check-in
34025,17651165,Lockbox
34026,17651165,Hot water
34027,17651165,Bed linens
34028,17651165,Extra pillows and blankets
34029,17651165,Microwave
34030,17651165,Coffee maker
34031,17651165,Refrigerator
34032,17651165,Dishes and silverware
34033,17651165,Cooking basics
34034,17651165,Oven
34035,17651165,Stove
34036,17651165,Long term stays allowed
34037,17651165,Cleaning before checkout
34038,17651165,Well-lit path to entrance
34039,17651165,Step-free access
34040,17651165,Waterfront
34041,17651165,Handheld shower head
34042,17726037,TV
34043,17726037,Internet
34044,17726037,Wifi
34045,17726037,Air conditioning
34046,17726037,Kitchen
34047,17726037,Doorman
34048,17726037,Elevator
34049,17726037,Buzzer/wireless intercom
34050,17726037,Heating
34051,17726037,Family/kid friendly
34052,17726037,Washer
34053,17726037,Dryer
34054,17726037,Safety card
34055,17726037,Fire extinguisher
34056,17726037,Essentials
34057,17726037,Shampoo
34058,17726037,Hangers
34059,17726037,Hair dryer
34060,17726037,Iron
34061,17726037,Laptop friendly workspace
34062,17726037,Self check-in
34063,17726037,Building staff
34064,17726037,Private entrance
34065,17726037,High chair
34066,17726037,Window guards
34067,17726037,Crib
34068,17726037,Pack ’n Play/travel crib
34069,17726037,Hot water
34070,17726037,Bed linens
34071,17726037,Extra pillows and blankets
34072,17726037,Luggage dropoff allowed
34073,17726037,Long term stays allowed
34074,17726037,Paid parking on premises
34075,17742384,TV
34076,17742384,Internet
34077,17742384,Wifi
34078,17742384,Air conditioning
34079,17742384,Kitchen
34080,17742384,Pets allowed
34081,17742384,Elevator
34082,17742384,Washer
34083,17742384,Safety card
34084,17742384,Essentials
34085,17742384,Shampoo
34086,17742384,24-hour check-in
34087,17742384,Hangers
34088,17742384,Hair dryer
34089,17742384,Iron
34090,17742384,Hot water
34091,17742384,Microwave
34092,17742384,Coffee maker
34093,17742384,Refrigerator
34094,17742384,Dishwasher
34095,17742384,Dishes and silverware
34096,17742384,Cooking basics
34097,17742384,Oven
34098,17742384,Patio or balcony
34099,17742384,Luggage dropoff allowed
34100,17864201,Wifi
34101,17864201,Air conditioning
34102,17864201,Elevator
34103,17864201,First aid kit
34104,17864201,Essentials
34105,17864201,Lock on bedroom door
34106,17864201,Hangers
34107,17864201,Hair dryer
34108,17864201,Iron
34109,17864201,Luggage dropoff allowed
34110,17864201,Long term stays allowed
34111,17913605,TV
34112,17913605,Wifi
34113,17913605,Air conditioning
34114,17913605,Kitchen
34115,17913605,Smoking allowed
34116,17913605,Pets live on this property
34117,17913605,Dog(s)
34118,17913605,Heating
34119,17913605,Family/kid friendly
34120,17913605,Washer
34121,17913605,Dryer
34122,17913605,Smoke detector
34123,17913605,First aid kit
34124,17913605,Essentials
34125,17913605,Shampoo
34126,17913605,Hangers
34127,17913605,Iron
34128,17913605,Laptop friendly workspace
34129,17913605,Private living room
34130,17967409,TV
34131,17967409,Wifi
34132,17967409,Air conditioning
34133,17967409,Kitchen
34134,17967409,Pets live on this property
34135,17967409,Dog(s)
34136,17967409,Free street parking
34137,17967409,Indoor fireplace
34138,17967409,Heating
34139,17967409,Washer
34140,17967409,Smoke detector
34141,17967409,First aid kit
34142,17967409,Essentials
34143,17967409,Shampoo
34144,17967409,Hangers
34145,17967409,Hair dryer
34146,17967409,Iron
34147,17967409,translation missing: en.hosting_amenity_49
34148,17967409,translation missing: en.hosting_amenity_50
34149,17967409,Bathtub
34150,17967409,Children’s books and toys
34151,17967409,Pack ’n Play/travel crib
34152,17967409,Children’s dinnerware
34153,17967409,Hot water
34154,17967409,Luggage dropoff allowed
34155,17967409,Long term stays allowed
34156,17967409,Host greets you
34157,17575897,Internet
34158,17575897,Wifi
34159,17575897,Kitchen
34160,17575897,Free street parking
34161,17575897,Buzzer/wireless intercom
34162,17575897,Heating
34163,17575897,Family/kid friendly
34164,17575897,Washer
34165,17575897,Dryer
34166,17575897,Smoke detector
34167,17575897,First aid kit
34168,17575897,Essentials
34169,17575897,Shampoo
34170,17575897,Hangers
34171,17575897,Hair dryer
34172,17575897,Iron
34173,17575897,Laptop friendly workspace
34174,17575897,Private living room
34175,17575897,Game console
34176,17575897,Hot water
34177,17575897,Host greets you
34178,17615527,TV
34179,17615527,Internet
34180,17615527,Wifi
34181,17615527,Air conditioning
34182,17615527,Kitchen
34183,17615527,Paid parking off premises
34184,17615527,Smoking allowed
34185,17615527,Pets allowed
34186,17615527,Heating
34187,17615527,Family/kid friendly
34188,17615527,Washer
34189,17615527,Essentials
34190,17615527,Shampoo
34191,17615527,Hangers
34192,17615527,Hair dryer
34193,17615527,Iron
34194,17615527,Private entrance
34195,17615527,Baby bath
34196,17615527,High chair
34197,17615527,Crib
34198,17615527,Hot water
34199,17615527,Luggage dropoff allowed
34200,17615527,Long term stays allowed
34201,17615527,Host greets you
34202,17624702,TV
34203,17624702,Wifi
34204,17624702,Kitchen
34205,17624702,Elevator
34206,17624702,Heating
34207,17624702,Family/kid friendly
34208,17624702,Washer
34209,17624702,Dryer
34210,17624702,Smoke detector
34211,17624702,Essentials
34212,17624702,Shampoo
34213,17624702,Hangers
34214,17624702,Iron
34215,17693637,TV
34216,17693637,Cable TV
34217,17693637,Wifi
34218,17693637,Air conditioning
34219,17693637,Kitchen
34220,17693637,Smoking allowed
34221,17693637,Elevator
34222,17693637,Family/kid friendly
34223,17693637,Washer
34224,17693637,First aid kit
34225,17693637,Safety card
34226,17693637,Essentials
34227,17693637,Hangers
34228,17693637,Hair dryer
34229,17693637,Iron
34230,17693637,Laptop friendly workspace
34231,17693637,Baby bath
34232,17693637,Crib
34233,17693637,Hot water
34234,17693637,Bed linens
34235,17693637,Extra pillows and blankets
34236,17693637,Microwave
34237,17693637,Coffee maker
34238,17693637,Refrigerator
34239,17693637,Dishes and silverware
34240,17693637,Cooking basics
34241,17693637,Oven
34242,17693637,Stove
34243,17693637,Long term stays allowed
34244,17792255,Family/kid friendly
34245,17792255,translation missing: en.hosting_amenity_50
34246,179428,Cable TV
34247,179428,Internet
34248,179428,Wifi
34249,179428,Air conditioning
34250,179428,Kitchen
34251,179428,Free parking on premises
34252,179428,Gym
34253,179428,Elevator
34254,179428,Hot tub
34255,179428,Buzzer/wireless intercom
34256,179428,Heating
34257,179428,Washer
34258,179428,Dryer
34259,179428,Smoke detector
34260,179428,Carbon monoxide detector
34261,179428,Fire extinguisher
34262,179428,Essentials
34263,179428,Lock on bedroom door
34264,179428,Hangers
34265,179428,Hair dryer
34266,179428,Laptop friendly workspace
34267,179428,translation missing: en.hosting_amenity_49
34268,179428,translation missing: en.hosting_amenity_50
34269,179428,Bed linens
34270,179428,Extra pillows and blankets
34271,179428,Host greets you
34272,17944310,TV
34273,17944310,Internet
34274,17944310,Wifi
34275,17944310,Air conditioning
34276,17944310,Kitchen
34277,17944310,Free street parking
34278,17944310,Heating
34279,17944310,Family/kid friendly
34280,17944310,Washer
34281,17944310,Dryer
34282,17944310,Smoke detector
34283,17944310,Carbon monoxide detector
34284,17944310,Essentials
34285,17944310,Shampoo
34286,17944310,Hangers
34287,17944310,Hair dryer
34288,17944310,Iron
34289,17944310,Laptop friendly workspace
34290,17944310,Self check-in
34291,17944310,Lockbox
34292,17944310,Private entrance
34293,17944310,Room-darkening shades
34294,17944310,Hot water
34295,17944310,Bed linens
34296,17944310,Microwave
34297,17944310,Refrigerator
34298,17944310,Dishes and silverware
34299,17944310,Cooking basics
34300,17944310,Oven
34301,17944310,Stove
34302,17944310,Patio or balcony
34303,17944310,Luggage dropoff allowed
34304,17944310,Long term stays allowed
34305,18047246,TV
34306,18047246,Internet
34307,18047246,Wifi
34308,18047246,Air conditioning
34309,18047246,Kitchen
34310,18047246,Free parking on premises
34311,18047246,Breakfast
34312,18047246,Heating
34313,18047246,Family/kid friendly
34314,18047246,Washer
34315,18047246,Smoke detector
34316,18047246,First aid kit
34317,18047246,Essentials
34318,18047246,Shampoo
34319,18047246,Lock on bedroom door
34320,18047246,Hangers
34321,18047246,Hair dryer
34322,18047246,Iron
34323,18047246,Laptop friendly workspace
34324,18047246,Bathtub
34325,18137446,TV
34326,18137446,Internet
34327,18137446,Wifi
34328,18137446,Air conditioning
34329,18137446,Kitchen
34330,18137446,Pets allowed
34331,18137446,Doorman
34332,18137446,Free street parking
34333,18137446,Indoor fireplace
34334,18137446,Heating
34335,18137446,Family/kid friendly
34336,18137446,Washer
34337,18137446,Essentials
34338,18137446,Shampoo
34339,18137446,24-hour check-in
34340,18137446,Hangers
34341,18137446,Hair dryer
34342,18137446,Iron
34343,18137446,Laptop friendly workspace
34344,18137446,translation missing: en.hosting_amenity_50
34345,18137446,Hot water
34346,18137446,Host greets you
34347,18119842,Internet
34348,18119842,Wifi
34349,18119842,Air conditioning
34350,18119842,Kitchen
34351,18119842,Heating
34352,18119842,Family/kid friendly
34353,18119842,Smoke detector
34354,18119842,Carbon monoxide detector
34355,18119842,Essentials
34356,18119842,Shampoo
34357,18119842,Hangers
34358,18119842,Hair dryer
34359,18119842,Iron
34360,18119842,Laptop friendly workspace
34361,18119842,translation missing: en.hosting_amenity_49
34362,18119842,translation missing: en.hosting_amenity_50
34363,18119842,Private entrance
34364,18119842,Hot water
34365,18119842,Bed linens
34366,18119842,Extra pillows and blankets
34367,18119842,Refrigerator
34368,18119842,Dishes and silverware
34369,18119842,Cooking basics
34370,18119842,Oven
34371,18119842,Long term stays allowed
34372,18119842,Other
34373,18103340,TV
34374,18103340,Cable TV
34375,18103340,Wifi
34376,18103340,Air conditioning
34377,18103340,Kitchen
34378,18103340,Paid parking off premises
34379,18103340,Heating
34380,18103340,Family/kid friendly
34381,18103340,Washer
34382,18103340,First aid kit
34383,18103340,Fire extinguisher
34384,18103340,Essentials
34385,18103340,Shampoo
34386,18103340,Hangers
34387,18103340,Hair dryer
34388,18103340,Laptop friendly workspace
34389,18103340,Self check-in
34390,18103340,Keypad
34391,18103340,Hot water
34392,18120094,TV
34393,18120094,Wifi
34394,18120094,Air conditioning
34395,18120094,Kitchen
34396,18120094,Elevator
34397,18120094,Hot tub
34398,18120094,Heating
34399,18120094,Washer
34400,18120094,Dryer
34401,18120094,Smoke detector
34402,18120094,Carbon monoxide detector
34403,18120094,Essentials
34404,18120094,Lock on bedroom door
34405,18120094,Hair dryer
34406,18120094,Iron
34407,18120094,translation missing: en.hosting_amenity_49
34408,18139662,TV
34409,18139662,Internet
34410,18139662,Wifi
34411,18139662,Kitchen
34412,18139662,Free street parking
34413,18139662,Heating
34414,18139662,Family/kid friendly
34415,18139662,Washer
34416,18139662,Dryer
34417,18139662,Smoke detector
34418,18139662,First aid kit
34419,18139662,Safety card
34420,18139662,Fire extinguisher
34421,18139662,Essentials
34422,18139662,Shampoo
34423,18139662,Hangers
34424,18139662,Hair dryer
34425,18139662,Iron
34426,18139662,Laptop friendly workspace
34427,18139662,Self check-in
34428,18139662,Lockbox
34429,18139662,Private living room
34430,18139662,Private entrance
34431,18139662,Hot water
34432,18139590,TV
34433,18139590,Wifi
34434,18139590,Air conditioning
34435,18139590,Kitchen
34436,18139590,Heating
34437,18139590,Family/kid friendly
34438,18139590,First aid kit
34439,18139590,Fire extinguisher
34440,18139590,Essentials
34441,18139590,Shampoo
34442,18139590,Hangers
34443,18139590,Hair dryer
34444,18139590,Iron
34445,18139590,Laptop friendly workspace
34446,18174806,Wifi
34447,18174806,Kitchen
34448,18174806,Heating
34449,18174806,Family/kid friendly
34450,18174806,Essentials
34451,18174806,Hangers
34452,18174806,Private entrance
34453,18174806,Hot water
34454,18174806,Bed linens
34455,18194415,TV
34456,18194415,Wifi
34457,18194415,Air conditioning
34458,18194415,Kitchen
34459,18194415,Breakfast
34460,18194415,Indoor fireplace
34461,18194415,Heating
34462,18194415,Washer
34463,18194415,Dryer
34464,18194415,Smoke detector
34465,18194415,Carbon monoxide detector
34466,18194415,First aid kit
34467,18194415,Safety card
34468,18194415,Fire extinguisher
34469,18194415,Essentials
34470,18194415,Shampoo
34471,18194415,Hangers
34472,18194415,Hair dryer
34473,18194415,Iron
34474,18194415,Laptop friendly workspace
34475,18194415,translation missing: en.hosting_amenity_49
34476,18194415,translation missing: en.hosting_amenity_50
34477,18130053,TV
34478,18130053,Wifi
34479,18130053,Air conditioning
34480,18130053,Kitchen
34481,18130053,Elevator
34482,18130053,Free street parking
34483,18130053,Heating
34484,18130053,Family/kid friendly
34485,18130053,Washer
34486,18130053,Dryer
34487,18130053,Smoke detector
34488,18130053,Essentials
34489,18130053,Hangers
34490,18130053,Hair dryer
34491,18130053,Iron
34492,18130053,Laptop friendly workspace
34493,18130053,Microwave
34494,18130053,Coffee maker
34495,18130053,Refrigerator
34496,18130053,Dishwasher
34497,18130053,Oven
34498,18130053,Stove
34499,18130053,BBQ grill
34500,18107774,TV
34501,18107774,Wifi
34502,18107774,Air conditioning
34503,18107774,Kitchen
34504,18107774,Elevator
34505,18107774,Heating
34506,18107774,Family/kid friendly
34507,18107774,Essentials
34508,18107774,Hair dryer
34509,18107774,Self check-in
34510,18107774,Smart lock
34511,18107774,Hot water
34512,18107774,Bed linens
34513,18107774,Refrigerator
34514,18107774,Dishes and silverware
34515,18160399,Wifi
34516,18160399,Air conditioning
34517,18160399,Kitchen
34518,18160399,Buzzer/wireless intercom
34519,18160399,Heating
34520,18160399,Family/kid friendly
34521,18160399,Washer
34522,18160399,Dryer
34523,18160399,Smoke detector
34524,18160399,First aid kit
34525,18160399,Essentials
34526,18160399,Shampoo
34527,18160399,Hangers
34528,18160399,Hair dryer
34529,18160399,Iron
34530,18160399,Laptop friendly workspace
34531,18160399,Private entrance
34532,18160399,Outlet covers
34533,18160399,Bathtub
34534,18160399,High chair
34535,18160399,Children’s books and toys
34536,18160399,Window guards
34537,18160399,Crib
34538,18160399,Room-darkening shades
34539,18160399,Children’s dinnerware
34540,18160399,Hot water
34541,18160399,Bed linens
34542,18160399,Extra pillows and blankets
34543,18160399,Microwave
34544,18160399,Coffee maker
34545,18160399,Refrigerator
34546,18160399,Dishwasher
34547,18160399,Dishes and silverware
34548,18160399,Cooking basics
34549,18160399,Oven
34550,18160399,Stove
34551,18160399,Patio or balcony
34552,18160399,Step-free access
34553,18160399,Wide doorway
34554,18160399,Flat path to front door
34555,18160399,Well-lit path to entrance
34556,18160399,Step-free access
34557,18160399,Wide doorway
34558,18160399,Wide clearance to bed
34559,18160399,Accessible-height bed
34560,18160399,Step-free access
34561,18160399,Accessible-height toilet
